11219.000000000	1294.000000000	0.000000000	57.000000000
25058.000000000	1310.000000000	0.000000000	67.000000000
38099.000000000	1339.000000000	0.000000000	76.000000000
68099.000000000	704.000000000	0.000000000	37.000000000
98099.000000000	436.000000000	0.000000000	29.000000000
128099.000000000	526.000000000	0.000000000	27.000000000
158099.000000000	622.000000000	0.000000000	38.000000000
188099.000000000	536.000000000	0.000000000	32.000000000
218099.000000000	623.000000000	0.000000000	47.000000000
248099.000000000	780.000000000	0.000000000	39.000000000
278099.000000000	422.000000000	0.000000000	35.000000000
308099.000000000	698.000000000	0.000000000	34.000000000
338099.000000000	668.000000000	0.000000000	38.000000000
368099.000000000	505.000000000	0.000000000	33.000000000
398099.000000000	689.000000000	0.000000000	41.000000000
428099.000000000	669.000000000	0.000000000	34.000000000
458099.000000000	568.000000000	0.000000000	35.000000000
488099.000000000	517.000000000	0.000000000	27.000000000
518099.000000000	465.000000000	0.000000000	29.000000000
548099.000000000	537.000000000	0.000000000	39.000000000
578099.000000000	618.000000000	0.000000000	25.000000000
608099.000000000	403.000000000	0.000000000	26.000000000
638099.000000000	409.000000000	0.000000000	29.000000000
668099.000000000	453.000000000	0.000000000	22.000000000
698099.000000000	670.000000000	0.000000000	31.000000000
728099.000000000	593.000000000	0.000000000	38.000000000
758099.000000000	471.000000000	0.000000000	25.000000000
788099.000000000	250.000000000	0.000000000	21.000000000
818099.000000000	685.000000000	0.000000000	38.000000000
848099.000000000	355.000000000	0.000000000	20.000000000
878099.000000000	454.000000000	0.000000000	26.000000000
908099.000000000	406.000000000	0.000000000	25.000000000
938099.000000000	430.000000000	0.000000000	26.000000000
968099.000000000	414.000000000	0.000000000	20.000000000
998099.000000000	783.000000000	0.000000000	37.000000000
1028099.000000000	649.000000000	0.000000000	34.000000000
1058099.000000000	370.000000000	0.000000000	21.000000000
1088099.000000000	338.000000000	0.000000000	19.000000000
1118099.000000000	306.000000000	0.000000000	23.000000000
1148099.000000000	521.000000000	0.000000000	23.000000000
1178099.000000000	327.000000000	0.000000000	18.000000000
1208099.000000000	449.000000000	0.000000000	23.000000000
1238099.000000000	639.000000000	0.000000000	38.000000000
1268099.000000000	585.000000000	0.000000000	33.000000000
1298099.000000000	522.000000000	0.000000000	31.000000000
1328099.000000000	391.000000000	0.000000000	26.000000000
1358099.000000000	544.000000000	0.000000000	31.000000000
1388099.000000000	401.000000000	0.000000000	28.000000000
1418099.000000000	567.000000000	0.000000000	28.000000000
1448099.000000000	496.000000000	0.000000000	32.000000000
1478099.000000000	724.000000000	0.000000000	30.000000000
1508099.000000000	617.000000000	0.000000000	27.000000000
1538099.000000000	381.000000000	0.000000000	24.000000000
1568099.000000000	768.000000000	0.000000000	41.000000000
1598099.000000000	798.000000000	0.000000000	37.000000000
1628099.000000000	579.000000000	0.000000000	30.000000000
1658099.000000000	465.000000000	0.000000000	28.000000000
1688099.000000000	551.000000000	0.000000000	34.000000000
1718099.000000000	538.000000000	0.000000000	29.000000000
1748099.000000000	525.000000000	0.000000000	34.000000000
1778099.000000000	596.000000000	0.000000000	31.000000000
1808099.000000000	548.000000000	0.000000000	31.000000000
1838099.000000000	474.000000000	0.000000000	29.000000000
1868099.000000000	435.000000000	0.000000000	28.000000000
1898099.000000000	357.000000000	0.000000000	19.000000000
1928099.000000000	560.000000000	0.000000000	29.000000000
1958099.000000000	839.000000000	0.000000000	40.000000000
1988099.000000000	745.000000000	0.000000000	41.000000000
2018099.000000000	400.000000000	0.000000000	25.000000000
2048099.000000000	617.000000000	0.000000000	28.000000000
