0	45	
10	27	
20	10	
30	14	
40	14	
50	9	
60	14	
70	16	
80	13	
90	7	
100	10	
110	9	
120	3	
130	7	
140	5	
150	4	
160	4	
170	2	
180	1	
190	6	
200	5	
210	2	
220	2	
230	2	
240	2	
250	2	
260	1	
270	2	
280	1	
290	4	
300	4	
310	1	
320	6	
330	2	
340	3	
350	1	
360	3	
370	0	
380	3	
390	3	
400	2	
410	4	
420	4	
430	3	
440	4	
450	3	
460	3	
470	1	
480	6	
490	1	
500	4	
510	3	
520	3	
530	2	
540	3	
550	5	
560	4	
570	5	
580	9	
590	8	
600	4	
610	6	
620	6	
630	12	
640	13	
650	10	
660	14	
670	13	
680	23	
690	15	
700	20	
710	28	
720	28	
730	26	
740	29	
750	41	
760	41	
770	40	
780	48	
790	64	
800	63	
810	75	
820	66	
830	87	
840	99	
850	110	
860	90	
870	107	
880	106	
890	101	
900	122	
910	146	
920	144	
930	152	
940	148	
950	165	
960	152	
970	167	
980	163	
990	185	
1000	195	
1010	187	
1020	188	
1030	171	
1040	178	
1050	181	
1060	194	
1070	183	
1080	202	
1090	177	
1100	182	
1110	169	
1120	163	
1130	187	
1140	188	
1150	148	
1160	146	
1170	147	
1180	154	
1190	135	
1200	134	
1210	132	
1220	144	
1230	135	
1240	123	
1250	111	
1260	104	
1270	104	
1280	92	
1290	366	
1300	306	
1310	137	
1320	94	
1330	75	
1340	51	
