0	24
100	51
200	55
300	49
400	45
500	56
600	79
700	64
800	89
900	64
1000	76
1100	70
1200	53
1300	69
1400	71
1500	67
1600	49
1700	67
1800	69
1900	51
2000	74
2100	63
2200	64
2300	48
2400	64
2500	58
2600	68
2700	66
2800	51
2900	51
3000	61
3100	61
3200	60
3300	59
3400	58
3500	64
3600	74
3700	63
3800	66
3900	61
4000	77
4100	70
4200	65
4300	44
4400	72
4500	51
4600	57
4700	58
4800	59
4900	57
5000	59
5100	55
5200	58
5300	53
5400	50
5500	51
5600	69
5700	44
5800	60
5900	57
6000	40
6100	58
6200	48
6300	49
6400	55
6500	35
6600	38
6700	31
6800	44
6900	37
7000	58
7100	39
7200	45
7300	36
7400	44
7500	56
7600	48
7700	38
7800	42
7900	44
8000	61
8100	38
8200	54
8300	56
8400	43
8500	37
8600	43
8700	55
8800	52
8900	49
9000	44
9100	48
9200	37
9300	42
9400	47
9500	40
9600	46
9700	36
9800	45
9900	41
10000	44
10100	42
10200	43
10300	34
10400	41
10500	39
10600	48
10700	59
10800	50
10900	58
11000	58
11100	55
11200	50
11300	50
11400	54
11500	48
11600	52
11700	54
11800	50
11900	42
12000	52
12100	66
12200	39
12300	42
12400	58
12500	40
12600	37
12700	50
12800	48
12900	39
13000	50
13100	38
13200	41
13300	39
13400	48
13500	42
13600	49
13700	43
13800	49
13900	55
14000	47
14100	43
14200	47
14300	35
14400	51
14500	57
14600	47
14700	41
14800	44
14900	43
15000	48
15100	50
15200	54
15300	50
15400	49
15500	49
15600	54
15700	40
15800	40
15900	43
16000	38
16100	34
16200	50
16300	54
16400	51
16500	47
16600	36
16700	49
16800	57
16900	46
17000	51
17100	50
17200	37
17300	60
17400	40
17500	52
17600	56
17700	36
17800	43
17900	39
18000	44
18100	53
18200	52
18300	34
18400	48
18500	48
18600	52
18700	53
18800	45
18900	58
19000	49
19100	51
19200	39
19300	54
19400	39
19500	49
19600	54
19700	57
19800	47
19900	51
20000	52
20100	43
20200	44
20300	37
20400	66
20500	46
20600	59
20700	46
20800	45
20900	47
21000	45
21100	50
21200	58
21300	45
21400	37
21500	48
21600	37
21700	38
21800	41
21900	38
22000	36
22100	52
22200	44
22300	35
22400	33
22500	35
22600	34
22700	45
22800	50
22900	36
23000	49
23100	38
23200	37
23300	37
23400	45
23500	41
23600	49
23700	49
23800	60
23900	50
24000	46
24100	52
24200	53
24300	67
24400	55
24500	64
24600	51
24700	54
24800	51
24900	51
25000	60
25100	46
25200	65
25300	57
25400	66
25500	68
25600	68
25700	53
25800	50
25900	66
26000	72
26100	76
26200	63
26300	66
26400	63
26500	76
26600	59
26700	55
26800	62
26900	73
27000	64
27100	71
27200	51
27300	50
27400	66
27500	48
27600	63
27700	64
27800	68
27900	55
28000	53
28100	66
28200	63
28300	62
28400	56
28500	71
28600	65
28700	69
28800	75
28900	48
29000	69
29100	57
29200	70
29300	59
29400	65
29500	66
29600	57
29700	57
29800	54
29900	57
30000	63
30100	55
30200	58
30300	65
30400	49
30500	50
30600	63
30700	56
30800	45
30900	43
31000	49
31100	48
31200	46
31300	42
31400	45
31500	49
31600	40
31700	35
31800	44
31900	48
32000	43
32100	54
32200	33
32300	49
32400	40
32500	41
32600	33
32700	42
32800	48
32900	44
33000	56
33100	47
33200	42
33300	55
33400	48
33500	52
33600	56
33700	36
33800	48
33900	39
34000	45
34100	52
34200	35
34300	49
34400	35
34500	44
34600	50
34700	48
34800	38
34900	50
35000	41
35100	50
35200	33
35300	38
35400	48
35500	56
35600	45
35700	55
35800	48
35900	54
36000	48
36100	45
36200	42
36300	46
36400	63
36500	54
36600	47
36700	61
36800	52
36900	43
37000	38
37100	57
37200	55
37300	37
37400	43
37500	42
37600	43
37700	50
37800	52
37900	53
38000	47
38100	49
38200	54
38300	32
38400	47
38500	60
38600	34
38700	38
38800	45
38900	41
39000	60
39100	46
39200	52
39300	37
39400	46
39500	48
39600	46
39700	54
39800	55
39900	41
40000	49
40100	54
40200	39
40300	44
40400	46
40500	32
40600	38
40700	46
40800	41
40900	49
41000	56
41100	52
41200	52
41300	50
41400	46
41500	53
41600	43
41700	36
41800	44
41900	43
42000	40
42100	43
42200	57
42300	46
42400	43
42500	55
42600	50
42700	38
42800	57
42900	47
43000	46
43100	50
43200	45
43300	45
43400	43
43500	44
43600	57
43700	44
43800	52
43900	50
44000	48
44100	49
44200	33
44300	55
44400	55
44500	45
44600	47
44700	48
44800	62
44900	38
45000	47
45100	56
45200	58
45300	48
45400	54
45500	51
45600	37
45700	50
45800	32
45900	44
46000	62
46100	51
46200	45
46300	47
46400	47
46500	60
46600	35
46700	32
46800	30
46900	45
47000	37
47100	40
47200	43
47300	34
47400	38
47500	38
47600	30
47700	39
47800	29
47900	40
48000	48
48100	39
48200	48
48300	59
48400	44
48500	56
48600	59
48700	56
48800	46
48900	52
49000	48
49100	60
49200	48
49300	52
49400	45
49500	49
49600	54
49700	68
49800	59
49900	54
50000	24
