0	48
100	111
200	101
300	126
400	125
500	90
600	107
700	97
800	100
900	112
1000	119
1100	136
1200	90
1300	123
1400	118
1500	108
1600	112
1700	118
1800	112
1900	111
2000	124
2100	107
2200	131
2300	112
2400	112
2500	120
2600	122
2700	112
2800	122
2900	108
3000	131
3100	116
3200	100
3300	105
3400	113
3500	113
3600	109
3700	116
3800	108
3900	119
4000	113
4100	113
4200	103
4300	102
4400	106
4500	125
4600	105
4700	109
4800	113
4900	117
5000	117
5100	96
5200	108
5300	110
5400	117
5500	121
5600	108
5700	105
5800	102
5900	112
6000	123
6100	104
6200	122
6300	113
6400	110
6500	97
6600	107
6700	110
6800	107
6900	113
7000	111
7100	119
7200	87
7300	108
7400	127
7500	95
7600	112
7700	117
7800	111
7900	132
8000	100
8100	105
8200	108
8300	99
8400	118
8500	116
8600	121
8700	102
8800	114
8900	119
9000	116
9100	110
9200	100
9300	119
9400	119
9500	109
9600	118
9700	127
9800	104
9900	119
10000	104
10100	119
10200	118
10300	113
10400	131
10500	134
10600	114
10700	119
10800	113
10900	97
11000	115
11100	119
11200	119
11300	106
11400	113
11500	123
11600	118
11700	103
11800	123
11900	110
12000	121
12100	106
12200	119
12300	113
12400	114
12500	108
12600	136
12700	125
12800	116
12900	113
13000	107
13100	97
13200	112
13300	109
13400	121
13500	109
13600	117
13700	113
13800	103
13900	114
14000	104
14100	99
14200	121
14300	111
14400	119
14500	115
14600	109
14700	117
14800	95
14900	119
15000	110
15100	107
15200	104
15300	110
15400	118
15500	108
15600	101
15700	105
15800	128
15900	111
16000	111
16100	89
16200	90
16300	104
16400	111
16500	105
16600	132
16700	90
16800	127
16900	120
17000	103
17100	107
17200	115
17300	114
17400	95
17500	107
17600	110
17700	122
17800	98
17900	130
18000	112
18100	110
18200	112
18300	108
18400	106
18500	104
18600	104
18700	127
18800	102
18900	120
19000	122
19100	114
19200	103
19300	120
19400	120
19500	109
19600	103
19700	129
19800	125
19900	96
20000	99
20100	96
20200	111
20300	109
20400	120
20500	107
20600	127
20700	97
20800	127
20900	125
21000	112
21100	88
21200	95
21300	115
21400	110
21500	107
21600	133
21700	94
21800	100
21900	103
22000	110
22100	105
22200	109
22300	105
22400	108
22500	126
22600	112
22700	99
22800	101
22900	117
23000	119
23100	97
23200	105
23300	114
23400	112
23500	120
23600	101
23700	114
23800	104
23900	118
24000	116
24100	94
24200	107
24300	110
24400	114
24500	110
24600	90
24700	106
24800	115
24900	132
25000	56
