40746	1372	904	21
85746	1362	904	27
1.3072e+005	1404	904	26
1.7572e+005	1094	904	24
2.0959e+005	1370	904	24
2.5459e+005	1217	904	26
2.9959e+005	883	904	21
3.4459e+005	1225	904	25
3.8581e+005	1419	904	27
4.3081e+005	1284	904	28
4.7581e+005	1086	904	26
5.2081e+005	1160	904	27
5.6581e+005	1096	904	25
6.0972e+005	1407	904	31
6.5472e+005	1327	904	30
6.9972e+005	1098	904	22
7.4187e+005	1400	904	29
7.8687e+005	1069	904	25
8.3187e+005	1175	904	27
8.7687e+005	1352	904	31
9.2187e+005	971	904	23
9.6451e+005	1415	904	33
1.0095e+006	1101	904	26
1.0545e+006	1256	904	29
1.0995e+006	1288	904	29
1.1445e+006	1037	904	24
1.1892e+006	1376	904	29
1.2342e+006	1055	904	23
1.2768e+006	1380	904	28
1.3218e+006	1096	904	25
1.3668e+006	1232	904	28
1.4118e+006	1160	904	27
1.4568e+006	1222	904	28
1.5018e+006	1162	904	27
1.5468e+006	1236	904	29
1.5918e+006	1080	904	25
1.6368e+006	1271	904	29
1.6818e+006	1211	904	28
1.7268e+006	1237	904	29
1.7718e+006	1197	904	27
1.8168e+006	1215	904	28
1.8618e+006	1217	904	29
1.9068e+006	1284	904	29
1.9518e+006	1237	904	29
1.9968e+006	1231	904	29
2.0418e+006	1254	904	30
2.0868e+006	1071	904	24
2.1269e+006	1393	904	32
2.1719e+006	1096	904	25
2.2169e+006	1089	904	25
2.2619e+006	1345	904	30
2.3069e+006	1201	904	25
2.3489e+006	1393	904	30
2.3939e+006	1295	904	28
2.4389e+006	1088	904	25
2.4839e+006	1181	904	28
2.5289e+006	1255	904	29
2.5739e+006	1140	904	28
2.6182e+006	1409	904	32
2.6632e+006	1160	904	28
2.7082e+006	1111	904	26
2.7532e+006	1241	904	29
2.7982e+006	1228	904	28
2.8432e+006	1141	904	27
2.8882e+006	1245	904	29
2.9332e+006	1104	904	26
2.9782e+006	1206	904	28
3.0232e+006	1168	904	27
3.0682e+006	1178	904	28
3.1132e+006	1141	904	27
3.1582e+006	1117	904	26
3.2032e+006	1316	904	31
3.2482e+006	1157	904	27
3.293e+006	1386	904	32
3.338e+006	1230	904	29
3.383e+006	948	904	23
3.428e+006	1148	904	26
3.473e+006	1334	904	32
3.518e+006	1069	904	24
3.563e+006	1173	904	27
3.608e+006	1090	904	26
3.653e+006	1342	904	31
3.698e+006	987	904	23
3.743e+006	1158	904	27
3.788e+006	1191	904	28
3.833e+006	1073	904	25
3.878e+006	1206	904	29
3.923e+006	1071	904	25
3.968e+006	1143	904	27
4.013e+006	1385	904	32
4.058e+006	1149	904	27
4.103e+006	1067	904	25
4.148e+006	1072	904	25
4.193e+006	1080	904	24
4.2368e+006	1388	904	32
4.2818e+006	1146	904	26
4.3268e+006	1321	904	30
4.3718e+006	1125	904	25
4.4111e+006	1383	904	30
4.4553e+006	1365	904	30
4.5003e+006	1105	904	24
4.5453e+006	1199	904	27
4.5903e+006	1212	904	29
4.6353e+006	1185	904	27
4.6803e+006	1103	904	26
4.7252e+006	1377	904	32
4.7702e+006	1180	904	28
4.8152e+006	1225	904	28
4.8602e+006	1242	904	29
4.9052e+006	1237	904	28
4.9502e+006	1200	904	28
4.9952e+006	1232	904	28
5.0402e+006	1181	904	27
5.0852e+006	1065	904	25
5.1302e+006	1107	904	26
5.1752e+006	1182	904	27
5.2202e+006	1306	904	31
5.2652e+006	1171	904	27
5.3102e+006	1081	904	25
5.3552e+006	1346	904	31
5.4002e+006	1026	904	25
5.4452e+006	1317	904	31
5.4902e+006	1242	904	28
5.5352e+006	1190	904	28
5.5802e+006	1274	904	29
5.6252e+006	1109	904	26
5.6702e+006	1275	904	29
5.7152e+006	974	904	23
5.7602e+006	1258	904	29
5.8052e+006	1139	904	27
5.8502e+006	1037	904	25
5.895e+006	1364	904	32
5.94e+006	1286	904	29
5.985e+006	1157	904	27
6.03e+006	1183	904	28
6.075e+006	1237	904	28
6.12e+006	1248	904	29
6.165e+006	1105	904	26
6.21e+006	1210	904	28
6.255e+006	1193	904	28
6.3e+006	999	904	24
6.345e+006	1168	904	27
6.39e+006	1296	904	30
6.435e+006	1163	904	27
6.48e+006	1177	904	28
6.525e+006	1062	904	25
6.57e+006	1114	904	26
6.615e+006	1104	904	26
6.66e+006	1230	904	29
6.705e+006	1184	904	29
6.75e+006	1093	904	26
6.795e+006	1108	904	25
6.84e+006	1071	904	25
6.8802e+006	1383	904	32
6.925e+006	1377	904	32
6.97e+006	1037	904	25
7.015e+006	1297	904	30
7.06e+006	1311	904	31
7.105e+006	1141	904	27
7.15e+006	1309	904	31
7.195e+006	1000	904	24
7.24e+006	1159	904	27
7.285e+006	1326	904	31
7.33e+006	1114	904	26
7.375e+006	1054	904	25
7.42e+006	1298	904	30
7.465e+006	1041	904	24
7.51e+006	1105	904	26
7.555e+006	1308	904	30
7.6e+006	1188	904	28
7.645e+006	1143	904	27
7.69e+006	1074	904	24
7.735e+006	1145	904	26
7.7797e+006	1398	904	32
7.8247e+006	1023	904	24
7.8697e+006	1144	904	26
7.9147e+006	1260	904	29
7.9597e+006	1148	904	26
8.0047e+006	1241	904	28
8.0497e+006	1061	904	25
8.0947e+006	1333	904	31
8.1397e+006	1157	904	27
8.1847e+006	1211	904	27
8.2297e+006	1167	904	27
8.2747e+006	1128	904	26
8.3197e+006	1298	904	31
8.3647e+006	1054	904	24
8.4097e+006	1004	904	24
8.4547e+006	1305	904	29
8.499e+006	1414	904	30
8.544e+006	1051	904	24
8.589e+006	1280	904	28
8.634e+006	1275	904	29
8.6754e+006	1403	904	32
8.7204e+006	1194	904	26
8.7654e+006	1363	904	31
8.8104e+006	1059	904	24
8.8554e+006	1195	904	28
8.9004e+006	1039	904	24
8.9414e+006	1365	904	31
8.9864e+006	1144	904	26
9.0314e+006	1254	904	29
9.0764e+006	1317	904	30
9.1214e+006	1295	904	30
9.1664e+006	1215	904	28
9.2114e+006	1247	904	30
9.2564e+006	1055	904	25
9.3014e+006	1148	904	26
9.3464e+006	1096	904	26
9.3914e+006	1225	904	29
9.4364e+006	1182	904	27
9.4814e+006	1126	904	26
9.5264e+006	1354	904	31
9.5714e+006	1300	904	29
9.6164e+006	982	904	22
9.6614e+006	1200	904	28
9.7064e+006	1049	904	25
9.7514e+006	1097	904	26
9.7964e+006	1236	904	29
9.8414e+006	1025	904	24
9.8855e+006	1381	904	32
9.9305e+006	1056	904	24
9.9755e+006	1229	904	28
1.0021e+007	1188	904	27
1.0057e+007	1357	904	31
1.0102e+007	1242	904	30
1.0147e+007	1089	904	27
1.0192e+007	1000	904	23
1.0237e+007	1257	904	29
1.0282e+007	1185	904	28
1.0327e+007	1170	904	26
1.0372e+007	1136	904	27
1.0417e+007	1210	904	28
1.0462e+007	1081	904	25
1.0507e+007	1095	904	26
1.0552e+007	1090	904	25
1.0597e+007	1194	904	28
1.0642e+007	1246	904	30
1.0687e+007	1188	904	28
1.0732e+007	1242	904	29
1.0777e+007	1136	904	27
1.0822e+007	1082	904	25
1.0864e+007	1381	904	31
1.0909e+007	1172	904	29
1.0954e+007	1316	904	31
1.0999e+007	1191	904	28
1.1044e+007	1106	904	26
1.1089e+007	1366	904	31
1.1134e+007	1192	904	28
1.1179e+007	981	904	23
1.1224e+007	1055	904	25
1.1269e+007	1243	904	30
1.1314e+007	1303	904	31
1.1359e+007	1333	904	31
1.1404e+007	1134	904	27
1.1449e+007	1377	904	33
1.1494e+007	1085	904	25
1.1539e+007	1097	904	26
1.1584e+007	1142	904	27
1.1628e+007	1402	904	32
1.1673e+007	1118	904	27
1.1718e+007	1241	904	29
1.1763e+007	1153	904	26
1.1808e+007	1041	904	24
1.1853e+007	1349	904	32
1.1898e+007	1167	904	28
1.1943e+007	1169	904	26
1.1988e+007	1149	904	27
1.2033e+007	1183	904	28
1.2078e+007	1215	904	29
1.2123e+007	1123	904	26
1.2168e+007	1266	904	30
1.2213e+007	1141	904	26
1.2258e+007	1033	904	24
1.2303e+007	1233	904	29
1.2348e+007	1353	904	31
1.2393e+007	1006	904	24
1.2438e+007	1094	904	25
1.2483e+007	1141	904	26
1.2528e+007	1312	904	31
1.2573e+007	1111	904	26
1.2618e+007	1124	904	26
1.2663e+007	1284	904	31
1.2708e+007	1122	904	26
1.2753e+007	1202	904	28
1.2798e+007	1115	904	26
1.2843e+007	1213	904	28
1.2888e+007	1151	904	26
1.2933e+007	1172	904	27
1.2978e+007	1201	904	30
1.3023e+007	1220	904	28
1.3068e+007	1063	904	25
1.3113e+007	1014	904	25
1.3158e+007	1199	904	28
1.3203e+007	1191	904	28
1.3248e+007	974	904	23
1.3293e+007	1099	904	26
1.3336e+007	1404	904	32
1.3381e+007	1247	904	29
1.3426e+007	1084	904	25
1.3471e+007	1184	904	28
1.3516e+007	1268	904	28
1.3561e+007	1346	904	31
1.3606e+007	1188	904	27
1.3651e+007	1133	904	26
1.3696e+007	1141	904	25
1.3741e+007	1217	904	26
1.3786e+007	1129	904	25
1.3831e+007	1196	904	27
1.3876e+007	1229	904	29
1.3921e+007	1246	904	28
1.3966e+007	1114	904	25
1.4011e+007	1260	904	30
1.4056e+007	1181	904	28
1.4101e+007	1169	904	27
1.4146e+007	1110	904	26
1.4191e+007	1282	904	30
1.4236e+007	981	904	23
1.4281e+007	1327	904	31
1.4326e+007	1170	904	28
1.4371e+007	1152	904	27
1.4416e+007	1250	904	28
1.4461e+007	1151	904	27
1.4506e+007	1219	904	29
1.4551e+007	1073	904	25
1.4596e+007	1087	904	25
1.4641e+007	1147	904	27
1.4686e+007	1238	904	29
1.4731e+007	1184	904	28
1.4776e+007	989	904	24
1.4821e+007	1185	904	28
1.4866e+007	1153	904	27
1.4911e+007	1143	904	27
1.4956e+007	1229	904	28
1.5001e+007	1370	904	32
1.5046e+007	1075	904	25
1.5091e+007	1165	904	27
1.5136e+007	1260	904	29
1.5181e+007	1078	904	25
1.5226e+007	1153	904	27
1.5271e+007	1216	904	29
1.5316e+007	1132	904	26
1.5361e+007	1213	904	28
1.5404e+007	1387	904	31
1.5449e+007	1098	904	25
1.5494e+007	1356	904	31
1.5539e+007	1158	904	27
1.5584e+007	1122	904	27
1.5629e+007	1278	904	30
1.5674e+007	1184	904	27
1.5718e+007	1379	904	32
1.5763e+007	1080	904	26
1.5808e+007	1192	904	27
1.5853e+007	1141	904	27
1.5898e+007	1079	904	26
1.5943e+007	1203	904	28
1.5988e+007	1008	904	24
1.6033e+007	1256	904	29
1.6078e+007	1077	904	25
1.6123e+007	955	904	23
1.6168e+007	1334	904	30
1.6213e+007	1271	904	29
1.6258e+007	1224	904	28
1.6303e+007	1106	904	27
1.6348e+007	1085	904	26
1.6393e+007	1289	904	30
1.6438e+007	1078	904	26
1.6483e+007	1335	904	31
1.6528e+007	1051	904	25
1.6573e+007	1137	904	27
1.6618e+007	1153	904	27
1.6663e+007	1332	904	31
1.6708e+007	1317	904	30
1.6753e+007	1048	904	25
1.6798e+007	1305	904	30
1.6843e+007	1095	904	26
1.6888e+007	1398	904	32
1.6933e+007	1178	904	27
1.6976e+007	1410	904	32
1.7021e+007	1107	904	26
1.7066e+007	1307	904	30
1.7111e+007	1060	904	25
1.7156e+007	1176	904	27
1.7201e+007	1292	904	29
1.7246e+007	1138	904	27
1.7291e+007	1136	904	27
1.7336e+007	1068	904	25
1.7381e+007	1399	904	32
1.7426e+007	1218	904	28
1.7471e+007	1009	904	24
1.7516e+007	1270	904	29
1.756e+007	1381	904	32
1.7605e+007	998	904	23
1.765e+007	1353	904	31
1.7695e+007	1305	904	31
1.774e+007	1117	904	26
1.7785e+007	1299	904	30
1.783e+007	1166	904	27
1.7875e+007	1157	904	27
1.792e+007	1135	904	26
1.7965e+007	1204	904	28
1.801e+007	1252	904	29
1.8055e+007	1276	904	29
1.81e+007	1109	904	26
1.8145e+007	1150	904	27
1.819e+007	1305	904	30
1.8235e+007	1133	904	26
1.828e+007	1194	904	29
1.8325e+007	1324	904	31
1.837e+007	1159	904	27
1.8415e+007	1126	904	26
1.846e+007	1095	904	26
1.8501e+007	1379	904	31
1.8546e+007	1096	904	24
1.8589e+007	1384	904	29
1.8632e+007	1387	904	31
1.8677e+007	1023	904	23
1.8722e+007	1287	904	30
1.8767e+007	1219	904	27
1.8812e+007	1071	904	25
1.8857e+007	1191	904	27
1.8902e+007	1176	904	27
1.8947e+007	1226	904	29
1.8992e+007	1286	904	29
1.9037e+007	1100	904	25
1.9082e+007	1156	904	27
1.9127e+007	1332	904	31
1.9172e+007	1172	904	28
1.9217e+007	1096	904	26
1.9262e+007	1206	904	28
1.9307e+007	1119	904	25
1.9352e+007	1296	904	30
1.9397e+007	1239	904	28
1.9442e+007	1134	904	27
1.9487e+007	1168	904	27
1.9532e+007	1162	904	26
1.9577e+007	1090	904	25
1.9622e+007	1225	904	27
1.9667e+007	1129	904	26
1.9712e+007	1391	904	32
1.9757e+007	1062	904	25
1.9802e+007	1208	904	29
1.9847e+007	1064	904	25
1.9892e+007	1226	904	28
1.9937e+007	1176	904	27
1.9982e+007	1357	904	31
2.0027e+007	1026	904	24
2.0072e+007	1164	904	28
2.0117e+007	1237	904	28
2.0162e+007	1174	904	27
2.0207e+007	1302	904	30
2.0252e+007	1070	904	25
2.0296e+007	1393	904	32
2.0341e+007	1106	904	26
2.0386e+007	955	904	23
2.0431e+007	1141	904	27
2.0476e+007	1192	904	28
2.0521e+007	1260	904	29
2.0566e+007	1052	904	24
2.0611e+007	1220	904	28
2.0656e+007	1194	904	29
2.0701e+007	1205	904	28
2.0746e+007	1225	904	28
2.0791e+007	1225	904	28
2.0836e+007	1283	904	29
2.0881e+007	1047	904	24
2.0926e+007	1314	904	31
2.0971e+007	1062	904	26
2.1016e+007	1043	904	25
2.1061e+007	1082	904	26
2.1106e+007	1118	904	26
2.1151e+007	1164	904	27
2.1196e+007	1209	904	27
2.1241e+007	1187	904	27
2.1286e+007	1180	904	27
2.1331e+007	1229	904	30
2.1376e+007	1098	904	26
2.1421e+007	1077	904	26
2.1466e+007	1057	904	25
2.1511e+007	1145	904	27
2.1556e+007	1190	904	28
2.1601e+007	1115	904	26
2.1646e+007	1307	904	31
2.1691e+007	1205	904	29
2.1736e+007	1072	904	25
2.178e+007	1377	904	32
2.1825e+007	1133	904	26
2.187e+007	1073	904	26
2.1915e+007	1178	904	28
2.196e+007	1353	904	33
2.2005e+007	1245	904	29
2.205e+007	1207	904	28
2.2095e+007	1038	904	24
2.214e+007	1355	904	32
2.2185e+007	1112	904	26
2.223e+007	1354	904	32
2.2275e+007	1131	904	26
2.232e+007	1032	904	24
2.2365e+007	1202	904	28
2.241e+007	1184	904	28
2.2455e+007	1138	904	26
2.25e+007	1282	904	30
2.2545e+007	1256	904	30
2.259e+007	1159	904	27
2.2635e+007	1147	904	27
2.268e+007	1262	904	30
2.2725e+007	1361	904	31
2.277e+007	974	904	23
2.2815e+007	1203	904	29
2.286e+007	1081	904	26
2.2905e+007	1185	904	28
2.295e+007	1226	904	29
2.2995e+007	1059	904	25
2.304e+007	1330	904	31
2.3085e+007	978	904	23
2.313e+007	1044	904	24
2.3175e+007	1254	904	29
2.322e+007	1143	904	27
2.3265e+007	1151	904	27
2.331e+007	1284	904	29
2.3355e+007	1337	904	31
2.34e+007	1139	904	27
2.3445e+007	1134	904	26
2.3488e+007	1389	904	33
2.3533e+007	1095	904	24
2.3578e+007	1352	904	29
2.3623e+007	1143	904	26
2.3666e+007	1373	904	30
2.3711e+007	940	904	21
2.3756e+007	1266	904	28
2.3801e+007	1317	904	30
2.3846e+007	1056	904	23
2.3891e+007	1066	904	25
2.3931e+007	1384	904	32
2.3976e+007	1309	904	30
2.4021e+007	1352	904	30
2.4066e+007	1316	904	31
2.4111e+007	1163	904	27
2.4156e+007	1093	904	25
2.4201e+007	1065	904	25
2.4246e+007	1152	904	27
2.4291e+007	1320	904	30
2.4336e+007	1229	904	28
2.4381e+007	1262	904	29
2.4426e+007	1103	904	26
2.4471e+007	1264	904	29
2.4516e+007	1200	904	28
2.4561e+007	1070	904	25
2.4606e+007	1157	904	27
2.4651e+007	1252	904	29
2.4696e+007	1150	904	27
2.4739e+007	1383	904	31
2.4784e+007	1089	904	26
2.4829e+007	1152	904	27
2.4874e+007	1080	904	26
2.4919e+007	958	904	23
2.4964e+007	1315	904	30
2.5009e+007	1246	904	29
2.5054e+007	1226	904	28
2.5099e+007	1098	904	26
2.5144e+007	1273	904	30
2.5189e+007	1072	904	26
2.5234e+007	924	904	21
2.5279e+007	1083	904	25
2.5322e+007	1396	904	31
2.5367e+007	1256	904	29
2.5412e+007	1024	904	25
2.5457e+007	1296	904	30
2.5502e+007	1166	904	27
2.5547e+007	1060	904	25
2.5592e+007	1200	904	28
2.5637e+007	1248	904	29
2.5682e+007	1172	904	27
2.5727e+007	1167	904	27
2.5772e+007	1180	904	27
2.5817e+007	1256	904	30
2.5862e+007	1257	904	29
2.5907e+007	1162	904	27
2.5952e+007	1169	904	27
2.5997e+007	1091	904	25
2.6042e+007	1235	904	29
2.6087e+007	1142	904	27
2.6132e+007	1088	904	25
2.6177e+007	1219	904	29
2.6222e+007	1241	904	29
2.6267e+007	1268	904	30
2.6311e+007	1385	904	32
2.6356e+007	908	904	21
2.6398e+007	1402	904	32
2.6443e+007	1126	904	26
2.6488e+007	1108	904	26
2.6533e+007	1092	904	25
2.6578e+007	1143	904	27
2.6623e+007	1317	904	30
2.6668e+007	1157	904	27
2.6713e+007	1156	904	28
2.6758e+007	1161	904	27
2.6803e+007	1182	904	28
2.6848e+007	1113	904	26
2.6893e+007	1072	904	25
2.6938e+007	1270	904	30
2.6983e+007	1341	904	32
2.7028e+007	1079	904	25
2.7073e+007	1200	904	27
2.7118e+007	1170	904	28
2.7163e+007	1106	904	26
2.7208e+007	1237	904	28
2.7253e+007	1055	904	25
2.7298e+007	1173	904	28
2.7343e+007	1293	904	30
2.7388e+007	1130	904	27
2.7433e+007	1237	904	29
2.7478e+007	1003	904	24
2.7523e+007	1112	904	26
2.7568e+007	1269	904	30
2.7613e+007	1076	904	25
2.7658e+007	1333	904	31
2.7703e+007	1212	904	28
2.7748e+007	1118	904	25
2.7793e+007	1211	904	29
2.7835e+007	1366	904	32
2.788e+007	1096	904	25
2.7925e+007	1171	904	27
2.797e+007	1305	904	30
2.8015e+007	1284	904	30
2.806e+007	1205	904	28
2.8105e+007	1177	904	27
2.815e+007	1020	904	24
2.8195e+007	1271	904	30
2.824e+007	1051	904	25
2.8285e+007	937	904	22
2.833e+007	1339	904	31
2.8375e+007	1202	904	28
2.842e+007	1112	904	26
2.8465e+007	1059	904	24
2.851e+007	1296	904	30
2.8555e+007	1270	904	28
2.86e+007	1292	904	27
2.8645e+007	968	904	22
2.8686e+007	1414	904	30
2.8731e+007	1102	904	26
2.8776e+007	1334	904	29
2.8821e+007	1280	904	30
2.8866e+007	1033	904	24
2.8911e+007	1334	904	30
2.8956e+007	1266	904	29
2.9001e+007	1162	904	27
2.9046e+007	1305	904	29
2.9091e+007	1107	904	25
2.9136e+007	1024	904	24
2.9181e+007	1296	904	32
2.9226e+007	1267	904	30
2.9271e+007	1097	904	26
2.9316e+007	1014	904	24
2.9361e+007	1345	904	31
2.9406e+007	1284	904	30
2.9451e+007	1266	904	29
2.9496e+007	1211	904	28
2.9541e+007	1106	904	26
2.9586e+007	1200	904	28
2.9626e+007	1366	904	31
2.9671e+007	1136	904	26
2.9716e+007	992	904	23
2.9761e+007	1335	904	30
2.9806e+007	1203	904	28
2.9851e+007	1182	904	28
2.9896e+007	1105	904	26
2.9941e+007	1286	904	29
2.9986e+007	1236	904	29
3.0031e+007	1281	904	29
3.0076e+007	1313	904	31
3.0121e+007	1191	904	28
3.0165e+007	1382	904	33
3.021e+007	1007	904	24
3.0255e+007	1186	904	27
3.03e+007	1135	904	26
3.0345e+007	1185	904	27
3.039e+007	1255	904	28
3.0435e+007	1143	904	26
3.048e+007	1078	904	26
3.0525e+007	1195	904	27
3.057e+007	1211	904	28
3.0615e+007	1208	904	28
3.066e+007	1166	904	28
3.0705e+007	1126	904	26
3.075e+007	1106	904	26
3.0795e+007	1193	904	28
3.084e+007	1170	904	28
3.0885e+007	1205	904	28
3.093e+007	1142	904	26
3.0975e+007	1297	904	29
3.102e+007	1386	904	32
3.1065e+007	1079	904	25
3.111e+007	1302	904	30
3.1155e+007	1235	904	29
3.12e+007	1084	904	25
3.1245e+007	1111	904	26
3.129e+007	1362	904	32
3.1335e+007	1323	904	30
3.138e+007	1327	904	30
3.1425e+007	1312	904	30
3.147e+007	1058	904	25
3.1515e+007	1104	904	25
3.156e+007	1326	904	30
3.1605e+007	966	904	22
3.165e+007	1195	904	29
3.1695e+007	1279	904	29
3.174e+007	1020	904	24
3.1785e+007	1065	904	25
3.183e+007	1319	904	30
3.1875e+007	1173	904	28
3.192e+007	1091	904	25
3.1965e+007	1293	904	31
3.201e+007	1153	904	27
3.2055e+007	1112	904	26
3.21e+007	1321	904	31
3.2145e+007	1015	904	25
3.219e+007	1197	904	28
3.2235e+007	1134	904	27
3.228e+007	1263	904	30
3.2325e+007	1152	904	27
3.2368e+007	1363	904	33
3.2413e+007	959	904	22
3.2458e+007	1155	904	27
3.2503e+007	1166	904	28
3.2548e+007	1261	904	30
3.2593e+007	1219	904	29
3.2638e+007	1117	904	26
3.2683e+007	1156	904	27
3.2728e+007	1156	904	27
3.2773e+007	1252	904	29
3.2818e+007	1336	904	30
3.2863e+007	1099	904	26
3.2908e+007	1055	904	25
3.2953e+007	1194	904	28
3.2998e+007	1111	904	27
3.3043e+007	1059	904	25
3.3088e+007	1301	904	29
3.3133e+007	1181	904	28
3.3178e+007	1354	904	31
3.3223e+007	986	904	24
3.3268e+007	1226	904	28
3.3313e+007	1075	904	25
3.3358e+007	1239	904	29
3.3403e+007	1211	904	29
3.3448e+007	1287	904	30
3.3493e+007	1127	904	26
3.3538e+007	1286	904	30
3.3583e+007	1262	904	28
3.3628e+007	1247	904	26
3.3673e+007	1168	904	27
3.3715e+007	1415	904	30
3.376e+007	1197	904	28
3.3805e+007	1222	904	27
3.385e+007	1316	904	30
3.3895e+007	1222	904	27
3.394e+007	1253	904	28
3.3985e+007	1298	904	30
3.403e+007	1136	904	26
3.4075e+007	1186	904	27
3.412e+007	1265	904	29
3.4165e+007	1223	904	29
3.421e+007	1094	904	25
3.4255e+007	1195	904	28
3.43e+007	1195	904	28
3.4342e+007	1402	904	33
3.4387e+007	1193	904	27
3.4432e+007	1122	904	26
3.4477e+007	1145	904	27
3.4522e+007	1003	904	24
3.4567e+007	1165	904	27
3.4612e+007	1055	904	25
3.4657e+007	1178	904	28
3.4702e+007	1361	904	31
3.4747e+007	1157	904	27
3.4792e+007	1175	904	27
3.4837e+007	1021	904	25
3.4882e+007	1083	904	25
3.4927e+007	1381	904	33
3.4972e+007	1108	904	26
3.5017e+007	1182	904	28
3.5062e+007	1361	904	31
3.5107e+007	1189	904	28
3.5152e+007	1181	904	27
3.5197e+007	1086	904	26
3.5242e+007	1358	904	31
3.5287e+007	1122	904	26
3.5332e+007	1233	904	28
3.5377e+007	1092	904	26
3.5422e+007	1184	904	28
3.5467e+007	1093	904	26
3.5512e+007	1242	904	29
3.5557e+007	1194	904	28
3.5602e+007	1209	904	29
3.5647e+007	1268	904	30
3.5692e+007	1111	904	26
3.5737e+007	1185	904	28
3.5782e+007	1287	904	30
3.5827e+007	1052	904	24
3.5872e+007	1190	904	28
3.5917e+007	1088	904	25
3.5962e+007	1235	904	29
3.6007e+007	1130	904	26
3.6052e+007	1293	904	30
3.6097e+007	1117	904	26
3.6142e+007	1112	904	28
3.6187e+007	1018	904	24
3.6232e+007	1129	904	26
3.6277e+007	1234	904	28
3.6322e+007	1029	904	23
3.6367e+007	1131	904	26
3.6412e+007	1070	904	25
3.6457e+007	1222	904	28
3.6502e+007	1198	904	28
3.6547e+007	1060	904	25
3.6589e+007	1379	904	32
3.6634e+007	1170	904	27
3.6679e+007	1232	904	28
3.6724e+007	1316	904	31
3.6769e+007	1125	904	27
3.6814e+007	1021	904	24
3.6859e+007	1234	904	28
3.6899e+007	1388	904	32
3.6944e+007	1123	904	26
3.6989e+007	1044	904	24
3.7034e+007	1221	904	28
3.7079e+007	1226	904	28
3.7124e+007	1271	904	29
3.7169e+007	1200	904	28
3.7214e+007	1093	904	26
3.7259e+007	1105	904	27
3.7304e+007	1341	904	31
3.7349e+007	1133	904	26
3.7394e+007	1037	904	24
3.7439e+007	1274	904	29
3.7484e+007	1122	904	26
3.7529e+007	1163	904	27
3.7574e+007	1225	904	29
3.7619e+007	1299	904	31
3.7664e+007	1081	904	25
3.7709e+007	1299	904	29
3.7754e+007	1314	904	31
3.7799e+007	1256	904	29
3.7844e+007	1212	904	28
3.7889e+007	1221	904	28
3.7934e+007	1329	904	31
3.7979e+007	1043	904	25
3.8024e+007	1341	904	31
3.8069e+007	1038	904	24
3.8114e+007	1182	904	28
3.8159e+007	1110	904	25
3.8204e+007	1186	904	27
3.8249e+007	1222	904	29
3.8294e+007	1239	904	28
3.8339e+007	1310	904	31
3.8384e+007	1008	904	24
3.8429e+007	1199	904	28
3.8474e+007	1230	904	29
3.8519e+007	1049	904	24
3.8564e+007	1011	904	24
3.8605e+007	1377	904	30
3.865e+007	1331	904	28
3.8695e+007	1241	904	27
3.874e+007	955	904	21
3.8785e+007	1270	904	29
3.883e+007	1225	904	26
3.8875e+007	1170	904	27
3.892e+007	1329	904	30
3.8965e+007	1222	904	28
3.901e+007	1107	904	26
3.9055e+007	1110	904	25
3.91e+007	1392	904	32
3.9145e+007	1061	904	25
3.919e+007	1220	904	28
