0	17
100	18
200	32
300	36
400	24
500	24
600	39
700	39
800	36
900	37
1000	31
1100	36
1200	20
1300	36
1400	30
1500	34
1600	32
1700	29
1800	28
1900	36
2000	23
2100	34
2200	25
2300	36
2400	32
2500	41
2600	36
2700	37
2800	37
2900	32
3000	26
3100	38
3200	34
3300	21
3400	27
3500	25
3600	31
3700	26
3800	26
3900	25
4000	29
4100	43
4200	37
4300	47
4400	28
4500	27
4600	29
4700	39
4800	35
4900	26
5000	20
5100	27
5200	28
5300	26
5400	25
5500	34
5600	30
5700	46
5800	31
5900	31
6000	37
6100	32
6200	31
6300	29
6400	35
6500	45
6600	27
6700	34
6800	21
6900	28
7000	22
7100	26
7200	28
7300	26
7400	33
7500	45
7600	33
7700	36
7800	36
7900	34
8000	35
8100	32
8200	32
8300	35
8400	37
8500	19
8600	33
8700	23
8800	30
8900	33
9000	41
9100	43
9200	29
9300	37
9400	40
9500	32
9600	23
9700	38
9800	26
9900	30
10000	22
10100	28
10200	32
10300	25
10400	31
10500	24
10600	39
10700	40
10800	30
10900	34
11000	28
11100	32
11200	37
11300	34
11400	39
11500	30
11600	34
11700	32
11800	31
11900	32
12000	27
12100	31
12200	29
12300	27
12400	42
12500	36
12600	38
12700	33
12800	31
12900	33
13000	26
13100	32
13200	31
13300	26
13400	27
13500	32
13600	30
13700	31
13800	31
13900	28
14000	41
14100	34
14200	27
14300	49
14400	27
14500	35
14600	30
14700	29
14800	28
14900	33
15000	29
15100	33
15200	32
15300	15
15400	26
15500	37
15600	31
15700	36
15800	35
15900	41
16000	34
16100	38
16200	30
16300	32
16400	45
16500	26
16600	25
16700	37
16800	32
16900	32
17000	24
17100	26
17200	28
17300	41
17400	36
17500	40
17600	31
17700	38
17800	39
17900	25
18000	30
18100	32
18200	35
18300	31
18400	29
18500	31
18600	26
18700	28
18800	35
18900	38
19000	31
19100	33
19200	32
19300	34
19400	28
19500	33
19600	27
19700	34
19800	28
19900	27
20000	38
20100	30
20200	31
20300	26
20400	21
20500	32
20600	34
20700	42
20800	35
20900	32
21000	30
21100	28
21200	39
21300	27
21400	36
21500	34
21600	41
21700	29
21800	28
21900	27
22000	29
22100	24
22200	41
22300	38
22400	40
22500	33
22600	25
22700	32
22800	36
22900	27
23000	31
23100	28
23200	32
23300	33
23400	34
23500	29
23600	30
23700	21
23800	37
23900	17
24000	38
24100	32
24200	35
24300	39
24400	32
24500	28
24600	25
24700	35
24800	19
24900	36
25000	23
25100	30
25200	30
25300	34
25400	29
25500	31
25600	24
25700	40
25800	27
25900	30
26000	34
26100	36
26200	26
26300	31
26400	35
26500	31
26600	42
26700	32
26800	41
26900	23
27000	20
27100	27
27200	30
27300	38
27400	37
27500	30
27600	39
27700	24
27800	27
27900	31
28000	23
28100	32
28200	38
28300	28
28400	32
28500	35
28600	28
28700	31
28800	35
28900	21
29000	32
29100	26
29200	42
29300	42
29400	38
29500	21
29600	31
29700	34
29800	22
29900	33
30000	27
30100	29
30200	32
30300	30
30400	30
30500	24
30600	25
30700	36
30800	28
30900	33
31000	43
31100	25
31200	28
31300	38
31400	39
31500	29
31600	31
31700	23
31800	29
31900	29
32000	34
32100	22
32200	24
32300	30
32400	42
32500	44
32600	38
32700	27
32800	34
32900	32
33000	30
33100	29
33200	28
33300	29
33400	34
33500	30
33600	31
33700	32
33800	33
33900	28
34000	26
34100	38
34200	33
34300	37
34400	31
34500	28
34600	30
34700	34
34800	25
34900	25
35000	34
35100	30
35200	38
35300	27
35400	19
35500	33
35600	28
35700	32
35800	37
35900	52
36000	34
36100	30
36200	22
36300	23
36400	29
36500	39
36600	38
36700	24
36800	34
36900	21
37000	28
37100	35
37200	25
37300	27
37400	42
37500	38
37600	42
37700	30
37800	27
37900	37
38000	21
38100	28
38200	30
38300	27
38400	22
38500	34
38600	21
38700	38
38800	22
38900	25
39000	35
39100	44
39200	30
39300	33
39400	40
39500	33
39600	23
39700	29
39800	32
39900	23
40000	29
40100	26
40200	33
40300	24
40400	28
40500	27
40600	38
40700	33
40800	37
40900	40
41000	25
41100	33
41200	32
41300	39
41400	33
41500	29
41600	33
41700	24
41800	24
41900	21
42000	38
42100	26
42200	35
42300	32
42400	38
42500	42
42600	34
42700	39
42800	30
42900	30
43000	32
43100	32
43200	29
43300	27
43400	31
43500	33
43600	31
43700	24
43800	29
43900	33
44000	41
44100	31
44200	36
44300	50
44400	31
44500	19
44600	29
44700	31
44800	33
44900	26
45000	12
