0	21	22	26	38	70	71	72	73	74	75	
1	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	0	0	
6	0	0	0	0	0	0	0	0	0	0	
7	0	0	0	0	0	0	0	0	0	0	
8	0	0	0	0	0	0	0	0	0	0	
9	0	0	0	0	0	0	0	0	0	0	
10	0	0	0	0	0	0	0	0	0	0	
11	0	0	0	0	0	0	0	0	0	0	
12	0	0	0	0	0	0	0	0	0	0	
13	0	0	0	0	0	0	0	0	0	0	
14	0	0	0	0	0	0	0	0	0	0	
15	0	0	0	0	0	0	0	0	0	0	
16	0	0	0	0	0	0	0	0	0	0	
17	0	0	0	0	0	0	0	0	0	0	
18	0	0	0	0	0	0	0	0	0	0	
19	0	0	0	0	0	0	0	0	0	0	
20	0	0	0	0	0	0	0	0	0	0	
21	0	0	0	0	0	0	0	0	0	0	
22	0	0	0	0	0	0	0	0	0	0	
23	0	0	0	0	0	0	0	0	0	0	
24	0	0	0	0	0	0	0	0	0	0	
25	0	0	0	0	0	0	0	0	0	0	
26	0	0	0	0	0	0	0	0	0	0	
27	0	0	0	0	0	0	0	0	0	0	
28	0	0	0	0	0	0	0	0	0	0	
29	0	0	0	0	0	0	0	0	0	0	
30	0	0	0	0	0	0	0	0	0	0	
31	0	0	0	0	0	0	0	0	0	0	
32	0	0	0	0	0	0	0	0	0	0	
33	0	0	0	0	0	0	0	0	0	0	
34	0	0	0	0	0	0	0	0	0	0	
35	0	0	0	0	0	0	0	0	0	0	
36	0	0	0	0	0	0	0	0	0	0	
37	0	0	0	0	0	0	0	0	0	0	
38	0	0	0	0	0	0	0	0	0	0	
39	0	0	0	0	0	0	0	0	0	0	
40	0	0	0	0	0	0	0	0	0	0	
41	0	0	0	0	0	0	0	0	0	0	
42	0	0	0	0	0	0	0	0	0	0	
43	0	0	0	0	0	0	0	0	0	0	
44	0	0	0	0	0	0	0	0	0	0	
45	0	0	0	0	0	0	0	0	0	0	
46	0	0	0	0	0	0	0	0	0	0	
47	0	0	0	0	0	0	0	0	0	0	
48	0	0	0	0	0	0	0	0	0	0	
49	0	0	0	0	0	0	0	0	0	0	
50	0	0	0	0	0	0	0	0	0	0	
51	0	0	0	0	0	0	0	0	0	0	
52	0	0	0	0	0	0	0	0	0	0	
53	0	0	0	0	0	0	0	0	0	0	
54	0	0	0	0	0	0	0	0	0	19	
55	0	0	0	0	0	0	0	0	0	0	
56	0	0	0	0	0	0	0	0	0	38	
57	0	0	0	0	0	0	0	0	0	18	
58	0	0	0	0	0	0	0	0	0	126	
59	26	0	39	3	5	11	0	0	0	88	
60	40	0	115	19	8	28	0	0	0	121	
61	36	0	235	70	21	31	27	1	27	125	
62	170	29	675	199	72	90	91	33	74	134	
63	251	107	256	115	96	49	56	100	79	149	
64	195	114	454	281	188	94	166	126	151	128	
65	438	315	428	302	456	181	201	334	264	116	
66	103	204	154	161	75	100	114	214	88	130	
67	213	431	238	206	330	149	197	446	174	142	
68	113	291	112	119	244	114	126	248	111	131	
69	50	187	68	130	70	82	130	218	92	144	
70	55	133	62	131	81	122	106	145	118	127	
71	39	63	63	125	44	153	144	73	95	110	
72	45	68	45	138	49	126	99	52	108	77	
73	49	57	49	162	55	206	152	52	116	58	
74	39	66	22	160	42	136	127	49	88	35	
75	68	70	26	178	45	193	158	67	131	33	
76	80	95	31	125	87	155	162	88	157	33	
77	66	61	12	130	53	186	212	80	138	31	
78	82	84	16	82	95	131	119	88	146	23	
79	46	58	9	49	37	124	117	61	109	20	
80	47	65	7	70	65	120	76	78	174	8	
81	43	35	8	41	36	64	69	34	69	6	
82	50	52	6	55	50	75	71	38	96	3	
83	32	41	1	17	35	47	55	23	46	3	
84	29	38	1	35	59	98	89	34	53	5	
85	18	25	1	16	10	43	31	32	27	2	
86	34	35	0	8	22	49	60	27	25	1	
87	12	15	0	5	5	16	18	16	20	0	
88	6	12	0	0	2	20	6	8	17	0	
89	8	12	0	10	4	10	5	7	7	0	
90	6	6	0	3	4	10	1	4	9	1	
91	4	7	0	1	4	15	3	7	3	0	
92	3	7	0	2	1	2	5	5	0	0	
93	0	7	0	1	1	5	2	3	2	0	
94	0	4	0	0	1	5	0	5	0	0	
95	0	2	0	0	1	0	1	2	1	0	
96	0	0	1	0	1	0	1	1	0	0	
97	1	0	0	0	0	0	0	0	0	0	
98	0	0	0	0	0	0	0	0	0	0	
99	0	0	0	0	0	1	0	0	0	0	
100	0	0	0	0	0	0	0	0	0	0	
101	0	1	0	0	0	0	0	0	0	0	
102	0	1	0	0	0	0	0	0	0	0	
103	1	0	0	0	0	0	0	0	0	0	
104	0	1	0	0	0	0	0	0	0	0	
105	0	0	0	0	0	0	0	0	0	0	
106	0	1	0	0	0	0	0	0	0	0	
107	0	1	0	0	0	0	0	0	0	0	
