0	90	946
0	28	638
0	27	574
287	28	671
1550	30	971
3365	28	572
5134	32	975
5266	31	972
5914	38	970
6169	27	670
6702	31	672
7369	28	571
7977	37	673
10305	34	570
10309	35	973
10483	248	674
10974	27	938
11006	28	638
11033	27	671
11250	29	974
12688	27	574
14819	33	992
16483	28	572
16674	32	970
16832	30	971
16847	26	975
16918	27	670
18379	31	672
18590	29	571
18834	35	673
21023	34	570
21037	36	973
21973	27	938
22005	29	638
22768	28	671
23756	244	674
25879	34	972
26357	27	574
27392	31	970
27594	26	975
27657	27	670
28661	28	572
29120	30	672
29604	29	571
30025	36	992
30191	35	673
32158	29	971
32739	35	570
32753	33	973
32986	28	938
33009	28	638
33494	28	671
34080	29	974
36842	250	674
38338	32	975
38399	27	670
39055	27	574
39109	31	970
39863	30	672
40157	28	572
40573	29	571
41032	35	673
43498	36	973
43514	34	570
43965	28	938
43995	29	638
44095	35	992
44240	28	671
45529	35	972
48035	30	971
49079	27	975
49840	31	970
50124	27	674
50134	27	670
50622	35	672
51748	26	574
51799	29	571
51888	27	673
52276	28	572
54220	33	570
54260	34	973
54961	27	938
55005	27	638
55068	28	671
56958	29	974
58040	34	992
60642	29	970
60862	27	670
61058	32	975
62322	29	672
62737	29	571
62777	27	673
63150	33	674
64148	30	971
64980	33	973
64989	32	570
65276	32	572
65595	29	972
65926	27	574
65966	28	938
65999	27	638
66699	28	671
71335	33	970
71536	26	975
71604	27	670
71951	33	992
73072	35	672
74196	26	673
76475	29	571
76683	34	570
76963	27	938
77034	28	638
77049	29	973
78253	27	574
79390	29	572
80146	30	971
80501	29	974
81309	27	671
82346	27	670
82420	33	975
83055	31	970
83805	28	672
84979	30	992
84998	27	673
86036	33	972
87425	32	570
87440	36	973
87613	29	571
87964	28	938
87993	28	638
90804	26	574
90812	28	572
91777	28	671
93133	27	975
93799	31	970
94073	27	670
94553	35	672
95878	27	673
96112	30	971
98016	29	992
98177	30	973
98177	32	570
98608	29	571
98965	27	938
98996	28	638
102452	32	674
102839	29	671
102847	28	572
103568	29	974
104481	26	574
104535	30	970
104744	27	975
104805	27	670
105551	29	972
106274	28	672
107251	28	673
108904	31	570
108919	29	973
109852	29	571
109961	27	938
109998	28	638
111171	30	992
111750	34	971
113584	29	671
115282	30	970
115494	31	975
115546	27	670
115698	28	572
116556	32	674
117014	34	672
117178	27	574
118172	27	673
120628	31	570
120636	29	973
120963	27	938
120990	28	638
121061	28	571
125019	30	992
126266	27	975
126704	28	972
126867	29	671
126997	31	970
127270	27	670
127545	28	572
127613	34	971
127752	29	672
128154	31	974
129313	27	673
129929	27	574
130508	29	674
131387	35	570
131402	33	973
131957	27	938
131992	28	638
132370	28	571
136971	31	975
137269	29	671
137740	30	970
138012	28	670
138491	28	672
138889	28	572
139659	30	992
140479	28	673
142122	30	973
142123	31	570
142958	27	938
142989	28	638
143281	38	971
143337	29	571
143545	27	574
144744	29	674
147980	32	972
148482	30	970
148687	27	975
148754	27	670
148762	28	671
150217	34	672
150870	28	572
151575	27	673
152357	32	974
152858	30	973
152881	36	570
153630	33	992
153954	28	938
153992	28	638
154732	29	571
156244	27	574
158773	29	674
159146	32	971
159431	30	975
159487	28	671
159497	27	670
160196	31	970
160958	28	672
163259	27	673
163979	28	572
164584	30	973
164660	35	570
164959	28	938
164993	28	638
165985	29	571
167644	36	992
167865	27	972
168994	27	574
170192	30	975
170212	28	671
170947	31	970
171214	27	670
171725	35	672
173088	34	674
174429	27	673
174438	34	971
175344	35	570
175345	33	973
175369	33	974
175803	29	572
175954	28	938
176065	28	638
176969	29	571
180947	36	992
