0	0	
10	0	
20	0	
30	0	
40	0	
50	1	
60	1	
70	0	
80	2	
90	3	
100	3	
110	2	
120	4	
130	9	
140	13	
150	6	
160	9	
170	19	
180	17	
190	20	
200	25	
210	28	
220	36	
230	37	
240	55	
250	66	
260	58	
270	74	
280	79	
290	109	
300	116	
310	101	
320	135	
330	140	
340	146	
350	161	
360	147	
370	169	
380	166	
390	200	
400	200	
410	203	
420	180	
430	195	
440	189	
450	188	
460	169	
470	192	
480	200	
490	145	
500	161	
510	173	
520	133	
530	120	
540	111	
550	109	
560	98	
570	100	
580	88	
590	57	
600	59	
610	52	
620	61	
630	52	
640	44	
650	39	
660	24	
670	20	
680	17	
690	17	
700	19	
710	11	
720	14	
730	11	
740	3	
750	8	
760	4	
770	2	
780	3	
790	3	
800	0	
810	2	
820	1	
830	1	
840	1	
850	1	
860	0	
870	0	
880	0	
890	0	
900	0	
910	0	
920	0	
930	0	
940	0	
950	1	
960	1	
