10000	20000	30000	40000	50000	60000	70000	80000	90000	100000	
10000	20000	30000	40000	50000	60000	70000	80000	90000	100000	
300	300	300	300	300	300	300	300	300	300	
1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	
256	256	256	256	256	256	256	256	256	256	
99999	99999	99998	99999	99999	99998	99998	99998	99998	99998	
69794	51568	40295	33255	28854	25975	24072	22851	22035	21466	
0.69795	0.51569	0.40296	0.33255	0.28854	0.25976	0.24072	0.22851	0.22035	0.21466	
1.4328	1.9392	2.4816	3.007	3.4657	3.8498	4.1541	4.3761	4.5381	4.6584	
1200290898	1200290898	1200227045	1200290898	1200290898	1200227045	1200227045	1200227045	1200227045	1200227045	
1200290500	1200300500	1200220500	1200300500	1200290809	1200250809	1200280809	1200281842	1200261842	1200251182	
83.3123	83.3123	83.3159	83.3123	83.3123	83.3159	83.3159	83.3159	83.3159	83.3159	
58.1476	42.9626	33.573	27.7056	24.0392	21.6413	20.0553	19.038	18.3585	17.8846	
0.69795	0.51568	0.40296	0.33255	0.28854	0.25975	0.24071	0.2285	0.22035	0.21466	
475.3779	475.3779	475.3818	475.3779	475.3779	475.3818	475.3818	475.3818	475.3818	475.3818	
663.9726	885.1395	1123.1549	1352.3234	1552.3412	1718.8679	1852.7851	1950.3751	2020.6333	2073.0042	
316838.6536	316838.6536	316854.9164	316838.6536	316838.6536	316854.9164	316854.9164	316854.9164	316854.9164	316854.9164	
308867.2617	304222.9708	301661.4031	299735.048	298536.0059	297588.4285	297265.3977	297050.3723	296766.2784	296598.6431	
324836.6347	324836.6347	324853.2431	324836.6347	324836.6347	324853.2431	324853.2431	324853.2431	324853.2431	324853.2431	
314449.4304	308347.378	304884.4108	302394.782	300843.7666	299665.9942	299190.7071	298878.023	298528.6939	298315.5638	
0.97484	0.96018	0.95205	0.94602	0.94223	0.93919	0.93818	0.9375	0.9366	0.93607	
4771.6027	9003.6702	12656.1244	15721.0913	18330.6023	20414.3233	22148.9079	23548.0514	24610.0931	25426.6679	
2967.2593	6036.0699	9081.7338	12040.2917	14840.1592	17319.1778	19534.406	21531.4881	23206.1928	24647.2557	
10000	20000	30000	39999	49999	59998	69998	79984	89993	99984	
9465	18797	27895.6	36697.55	45190.55	52970	59856.8	66073.4	71382	75753.8	
9893	19739	29552.52	39324.51	48980	58464	67715	76616.04	85165.04	93405.92	
9950	19868.505	29759	39658.505	49494.505	59207.51	68844.02	78253	87451.59	96426.57	
9991	19976	29951.502	39931	49884.002	59826.506	69761.008	79622.008	89442	99255.518	
10000	20000	30000	39999	49999	59998	69998	79984	89993	99984	
0.42749	0.17697	0.074261	0.033958	0.017871	0.011698	0.0089816	0.0070653	0.0059239	0.004999	
0.36424	0.32714	0.21833	0.13387	0.07719	0.043292	0.027178	0.017863	0.011473	0.0092482	
0.1567	0.28653	0.31209	0.27553	0.22894	0.19241	0.16196	0.14964	0.14555	0.14789	
0.040723	0.15605	0.25765	0.31042	0.33021	0.32324	0.31092	0.30128	0.30467	0.31344	
0.0071816	0.055237	0.13672	0.22201	0.28772	0.32849	0.35973	0.37979	0.39907	0.41859	
0.0008248	0.012464	0.049016	0.10717	0.16863	0.23266	0.27837	0.32287	0.35723	0.37551	
6.665e-005	0.0021661	0.011948	0.034858	0.072024	0.11523	0.16342	0.20716	0.23838	0.27503	
8.3313e-006	0.00021661	0.0024995	0.009631	0.022411	0.043842	0.070045	0.095182	0.12298	0.14847	
0	1.6663e-005	0.00029994	0.0016663	0.0056236	0.011648	0.021813	0.033327	0.047466	0.066487	
0	0	4.999e-005	0.00023328	0.0010831	0.0030994	0.0064154	0.011331	0.019046	0.024412	
0	0	0	0	0.00016663	0.00039992	0.0010498	0.0023995	0.0041992	0.0071653	
0	0	0	3.3325e-005	4.1657e-005	4.999e-005	0.00029161	0.00066654	0.0011248	0.001583	
0	0	0	0	0	0	5.8322e-005	0.00013331	0.00014997	0.00016663	
0	0	0	0	0	0	0	0	7.4986e-005	0.00016663	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
