0	29	
10	7	
20	9	
30	6	
40	6	
50	9	
60	9	
70	6	
80	8	
90	13	
100	9	
110	10	
120	11	
130	9	
140	14	
150	11	
160	12	
170	11	
180	14	
190	11	
200	14	
210	11	
220	18	
230	10	
240	10	
250	11	
260	18	
270	17	
280	12	
290	18	
300	16	
310	13	
320	12	
330	13	
340	15	
350	20	
360	20	
370	12	
380	21	
390	10	
400	15	
410	15	
420	25	
430	23	
440	18	
450	21	
460	18	
470	23	
480	21	
490	17	
500	25	
510	24	
520	16	
530	33	
540	27	
550	19	
560	26	
570	15	
580	15	
590	24	
600	23	
610	28	
620	18	
630	28	
640	22	
650	24	
660	28	
670	26	
680	30	
690	35	
700	25	
710	32	
720	28	
730	26	
740	30	
750	26	
760	26	
770	30	
780	35	
790	33	
800	29	
810	33	
820	23	
830	28	
840	32	
850	38	
860	30	
870	47	
880	31	
890	34	
900	33	
910	28	
920	48	
930	33	
940	27	
950	28	
960	28	
970	32	
980	36	
990	19	
1000	46	
1010	48	
1020	44	
1030	39	
1040	42	
1050	35	
1060	38	
1070	42	
1080	32	
1090	44	
1100	45	
1110	32	
1120	42	
1130	30	
1140	38	
1150	40	
1160	55	
1170	49	
1180	32	
1190	43	
1200	58	
1210	37	
1220	40	
1230	46	
1240	45	
1250	36	
1260	42	
1270	34	
1280	50	
1290	38	
1300	47	
1310	51	
1320	52	
1330	61	
1340	63	
1350	73	
1360	87	
1370	90	
1380	103	
1390	103	
1400	96	
1410	123	
1420	119	
1430	131	
1440	142	
1450	140	
1460	163	
1470	152	
1480	182	
1490	162	
1500	167	
1510	190	
1520	189	
1530	187	
1540	174	
1550	173	
1560	168	
1570	175	
1580	176	
1590	168	
1600	140	
1610	172	
1620	165	
1630	183	
1640	162	
1650	183	
1660	169	
1670	174	
1680	167	
1690	166	
1700	173	
1710	151	
1720	133	
1730	148	
1740	167	
1750	165	
1760	177	
1770	133	
1780	153	
1790	160	
1800	172	
1810	145	
1820	152	
1830	150	
1840	159	
1850	158	
1860	149	
1870	140	
1880	161	
1890	128	
1900	165	
1910	132	
1920	129	
1930	146	
1940	141	
1950	133	
1960	138	
1970	126	
1980	134	
1990	123	
2000	123	
2010	131	
2020	136	
2030	107	
2040	138	
2050	145	
2060	138	
2070	119	
2080	100	
2090	113	
2100	121	
2110	104	
2120	120	
2130	109	
2140	109	
2150	116	
2160	118	
2170	113	
2180	93	
2190	120	
2200	101	
2210	101	
2220	102	
2230	103	
2240	85	
2250	96	
2260	102	
2270	100	
2280	102	
2290	88	
2300	94	
2310	87	
2320	104	
2330	85	
2340	89	
2350	106	
2360	85	
2370	99	
2380	90	
2390	86	
2400	86	
2410	79	
2420	83	
2430	69	
2440	75	
2450	86	
2460	92	
2470	73	
2480	80	
2490	67	
2500	72	
2510	59	
2520	79	
2530	62	
2540	67	
2550	62	
2560	78	
2570	74	
2580	60	
2590	50	
2600	80	
2610	65	
2620	65	
2630	70	
2640	74	
2650	71	
2660	51	
2670	51	
2680	66	
2690	61	
2700	61	
2710	46	
2720	64	
2730	56	
2740	62	
2750	67	
2760	66	
2770	74	
2780	71	
2790	68	
2800	63	
2810	63	
2820	59	
2830	65	
2840	56	
2850	52	
2860	45	
2870	53	
2880	64	
2890	53	
2900	48	
2910	45	
2920	42	
2930	109	
2940	37	
2950	40	
2960	41	
2970	52	
2980	49	
2990	38	
3000	30	
3010	25	
3020	38	
3030	31	
3040	35	
3050	34	
3060	38	
3070	36	
3080	32	
3090	25	
3100	44	
3110	24	
3120	24	
3130	21	
3140	35	
3150	26	
3160	26	
3170	22	
3180	16	
3190	25	
3200	19	
3210	18	
3220	21	
3230	21	
3240	18	
3250	21	
3260	26	
3270	20	
3280	15	
3290	21	
3300	16	
3310	21	
3320	15	
3330	16	
3340	16	
3350	17	
3360	18	
3370	13	
3380	14	
3390	13	
3400	17	
3410	14	
3420	12	
3430	16	
3440	15	
3450	12	
3460	11	
3470	9	
3480	11	
3490	11	
3500	11	
3510	11	
3520	5	
3530	11	
3540	6	
3550	7	
3560	5	
3570	12	
3580	11	
3590	4	
3600	4	
3610	6	
3620	5	
3630	8	
3640	6	
3650	13	
3660	9	
3670	4	
3680	7	
3690	5	
3700	10	
3710	5	
3720	5	
3730	7	
3740	5	
3750	5	
3760	2	
3770	6	
3780	4	
3790	3	
3800	5	
3810	2	
3820	1	
3830	5	
3840	4	
3850	5	
3860	5	
3870	9	
3880	3	
3890	3	
3900	5	
3910	0	
3920	2	
3930	2	
3940	1	
3950	3	
3960	1	
3970	0	
3980	4	
3990	0	
4000	4	
4010	0	
4020	1	
4030	2	
4040	1	
4050	1	
4060	2	
4070	3	
4080	2	
4090	2	
4100	3	
4110	3	
4120	1	
4130	1	
4140	3	
4150	1	
4160	1	
4170	1	
4180	0	
4190	1	
4200	0	
4210	0	
4220	0	
4230	1	
4240	0	
4250	1	
