0	3042
100	94
200	89
300	87
400	98
500	87
600	70
700	86
800	82
900	92
1000	106
1100	119
1200	100
1300	85
1400	81
1500	83
1600	101
1700	76
1800	80
1900	86
2000	93
2100	88
2200	98
2300	84
2400	80
2500	84
2600	105
2700	103
2800	81
2900	97
3000	95
3100	105
3200	100
3300	93
3400	75
3500	104
3600	73
3700	103
3800	78
3900	96
4000	92
4100	91
4200	82
4300	78
4400	97
4500	87
4600	86
4700	86
4800	88
4900	93
5000	72
5100	94
5200	73
5300	82
5400	103
5500	94
5600	79
5700	78
5800	89
5900	96
6000	94
6100	91
6200	86
6300	88
6400	81
6500	72
6600	83
6700	80
6800	80
6900	80
7000	96
7100	76
7200	77
7300	93
7400	67
7500	84
7600	88
7700	95
7800	90
7900	69
8000	81
8100	77
8200	78
8300	79
8400	82
8500	84
8600	82
8700	75
8800	80
8900	85
9000	62
9100	84
9200	78
9300	84
9400	74
9500	100
9600	100
9700	85
9800	69
9900	87
10000	75
10100	83
10200	76
10300	77
10400	82
10500	85
10600	84
10700	76
10800	90
10900	103
11000	71
11100	76
11200	78
11300	89
11400	96
11500	72
11600	91
11700	67
11800	75
11900	79
12000	81
12100	75
12200	85
12300	82
12400	85
12500	82
12600	89
12700	68
12800	81
12900	71
13000	92
13100	73
13200	77
13300	67
13400	59
13500	74
13600	83
13700	80
13800	89
13900	67
14000	75
14100	84
14200	66
14300	75
14400	79
14500	75
14600	69
14700	86
14800	105
14900	59
15000	61
15100	79
15200	66
15300	73
15400	89
15500	76
15600	74
15700	74
15800	84
15900	77
16000	66
16100	76
16200	74
16300	66
16400	74
16500	67
16600	68
16700	74
16800	80
16900	58
17000	85
17100	83
17200	67
17300	64
17400	69
17500	92
17600	74
17700	76
17800	71
17900	78
18000	78
18100	89
18200	68
18300	84
18400	60
18500	77
18600	64
18700	55
18800	59
18900	69
19000	61
19100	77
19200	71
19300	63
19400	70
19500	70
19600	90
19700	71
19800	80
19900	74
20000	77
20100	60
20200	71
20300	73
20400	79
20500	69
20600	82
20700	58
20800	71
20900	72
21000	66
21100	65
21200	76
21300	51
21400	68
21500	81
21600	78
21700	71
21800	62
21900	69
22000	69
22100	84
22200	78
22300	60
22400	71
22500	61
22600	69
22700	67
22800	76
22900	67
23000	71
23100	62
23200	65
23300	70
23400	56
23500	68
23600	70
23700	65
23800	67
23900	55
24000	74
24100	63
24200	65
24300	69
24400	53
24500	67
24600	74
24700	61
24800	81
24900	51
25000	67
25100	62
25200	62
25300	54
25400	74
25500	68
25600	65
25700	64
25800	79
25900	77
26000	66
26100	77
26200	74
26300	75
26400	58
26500	53
26600	63
26700	55
26800	58
26900	55
27000	68
27100	64
27200	62
27300	62
27400	76
27500	75
27600	56
27700	75
27800	53
27900	64
28000	60
28100	55
28200	83
28300	54
28400	59
28500	63
28600	54
28700	61
28800	74
28900	50
29000	64
29100	61
29200	55
29300	73
29400	62
29500	68
29600	49
29700	66
29800	67
29900	52
30000	58
30100	57
30200	65
30300	69
30400	53
30500	55
30600	63
30700	66
30800	56
30900	65
31000	57
31100	67
31200	48
31300	52
31400	71
31500	51
31600	45
31700	65
31800	64
31900	61
32000	66
32100	65
32200	51
32300	65
32400	61
32500	44
32600	64
32700	57
32800	76
32900	56
33000	40
33100	64
33200	72
33300	69
33400	54
33500	63
33600	54
33700	54
33800	61
33900	68
34000	57
34100	49
34200	72
34300	49
34400	61
34500	58
34600	53
34700	57
34800	61
34900	52
35000	57
35100	61
35200	47
35300	56
35400	71
35500	59
35600	50
35700	62
35800	47
35900	65
36000	55
36100	53
36200	61
36300	56
36400	48
36500	60
36600	51
36700	50
36800	61
36900	53
37000	67
37100	42
37200	49
37300	56
37400	55
37500	63
37600	52
37700	63
37800	62
37900	68
38000	45
38100	56
38200	69
38300	59
38400	49
38500	55
38600	49
38700	66
38800	45
38900	43
39000	62
39100	57
39200	40
39300	49
39400	48
39500	58
39600	38
39700	61
39800	44
39900	46
40000	47
40100	48
40200	48
40300	57
40400	52
40500	44
40600	60
40700	58
40800	54
40900	51
41000	54
41100	44
41200	45
41300	44
41400	48
41500	44
41600	45
41700	66
41800	55
41900	58
42000	54
42100	35
42200	48
42300	58
42400	59
42500	57
42600	62
42700	60
42800	41
42900	43
43000	39
43100	48
43200	59
43300	43
43400	38
43500	58
43600	45
43700	38
43800	44
43900	57
44000	56
44100	58
44200	46
44300	44
44400	42
44500	53
44600	41
44700	43
44800	55
44900	45
45000	52
45100	53
45200	63
45300	56
45400	46
45500	43
45600	50
45700	50
45800	53
45900	43
46000	26
46100	47
46200	54
46300	46
46400	49
46500	56
46600	58
46700	48
46800	43
46900	47
47000	42
47100	42
47200	55
47300	38
47400	51
47500	58
47600	37
47700	60
47800	51
47900	40
48000	53
48100	41
48200	45
48300	44
48400	54
48500	52
48600	51
48700	33
48800	50
48900	43
49000	40
49100	40
49200	37
49300	52
49400	47
49500	50
49600	58
49700	51
49800	43
49900	38
50000	41
50100	41
50200	50
50300	47
50400	47
50500	43
50600	56
50700	57
50800	43
50900	47
51000	42
51100	33
51200	48
51300	42
51400	42
51500	49
51600	52
51700	43
51800	26
51900	32
52000	44
52100	44
52200	52
52300	49
52400	47
52500	46
52600	41
52700	44
52800	35
52900	48
53000	48
53100	44
53200	45
53300	44
53400	28
53500	43
53600	34
53700	41
53800	36
53900	45
54000	42
54100	41
54200	51
54300	46
54400	44
54500	42
54600	42
54700	44
54800	37
54900	46
55000	50
55100	44
55200	38
55300	50
55400	47
55500	46
55600	37
55700	39
55800	37
55900	32
56000	34
56100	57
56200	38
56300	42
56400	46
56500	36
56600	44
56700	42
56800	57
56900	40
57000	36
57100	41
57200	35
57300	40
57400	37
57500	34
57600	35
57700	42
57800	33
57900	38
58000	34
58100	33
58200	39
58300	37
58400	42
58500	37
58600	41
58700	48
58800	38
58900	35
59000	49
59100	24
59200	51
59300	46
59400	44
59500	40
59600	40
59700	37
59800	34
59900	47
60000	43
60100	35
60200	42
60300	51
60400	40
60500	29
60600	46
60700	35
60800	37
60900	44
61000	38
61100	33
61200	47
61300	41
61400	39
61500	33
61600	38
61700	37
61800	42
61900	40
62000	31
62100	32
62200	42
62300	41
62400	38
62500	25
62600	29
62700	37
62800	45
62900	40
63000	27
63100	32
63200	38
63300	30
63400	28
63500	39
63600	36
63700	49
63800	28
63900	40
64000	45
64100	48
64200	46
64300	42
64400	38
64500	38
64600	41
64700	32
64800	38
64900	36
65000	33
65100	45
65200	44
65300	39
65400	38
65500	34
65600	39
65700	35
65800	41
65900	26
66000	45
66100	26
66200	36
66300	29
66400	35
66500	27
66600	39
66700	41
66800	44
66900	26
67000	37
67100	39
67200	43
67300	38
67400	31
67500	45
67600	37
67700	34
67800	33
67900	32
68000	33
68100	37
68200	26
68300	38
68400	30
68500	36
68600	39
68700	44
68800	45
68900	34
69000	46
69100	50
69200	36
69300	40
69400	37
69500	35
69600	33
69700	37
69800	46
69900	32
70000	32
70100	36
70200	30
70300	32
70400	26
70500	37
70600	27
70700	31
70800	36
70900	30
71000	47
71100	42
71200	41
71300	28
71400	35
71500	42
71600	30
71700	32
71800	26
71900	36
72000	36
72100	28
72200	26
72300	21
72400	34
72500	29
72600	34
72700	35
72800	32
72900	26
73000	41
73100	39
73200	39
73300	34
73400	36
73500	52
73600	26
73700	25
73800	31
73900	22
74000	36
74100	39
74200	30
74300	28
74400	36
74500	36
74600	44
74700	26
74800	33
74900	40
75000	35
75100	32
75200	25
75300	38
75400	23
75500	26
75600	30
75700	29
75800	35
75900	43
76000	26
76100	24
76200	30
76300	39
76400	32
76500	31
76600	29
76700	33
76800	40
76900	27
77000	23
77100	26
77200	26
77300	36
77400	18
77500	35
77600	26
77700	30
77800	22
77900	24
78000	23
78100	23
78200	31
78300	23
78400	39
78500	34
78600	26
78700	31
78800	31
78900	44
79000	30
79100	25
79200	27
79300	34
79400	32
79500	27
79600	31
79700	28
79800	27
79900	28
80000	2512
80100	0
80200	0
80300	0
80400	0
80500	0
80600	0
80700	0
80800	0
80900	0
81000	0
81100	0
81200	0
81300	0
81400	0
81500	0
81600	0
81700	0
81800	0
81900	0
82000	0
82100	0
82200	0
82300	0
82400	0
82500	0
82600	0
82700	0
82800	0
82900	0
83000	0
83100	0
83200	0
83300	0
83400	0
83500	0
83600	0
83700	0
83800	0
83900	0
84000	0
84100	0
84200	0
84300	0
84400	0
84500	0
84600	0
84700	0
84800	0
84900	0
85000	0
85100	0
85200	0
85300	0
85400	0
85500	0
85600	0
85700	0
85800	0
85900	0
86000	0
86100	0
86200	0
86300	0
86400	0
86500	0
86600	0
86700	0
86800	0
86900	0
87000	0
87100	0
87200	0
87300	0
87400	0
87500	0
87600	0
87700	0
87800	0
87900	0
88000	0
88100	0
88200	0
88300	0
88400	0
88500	0
88600	0
88700	0
88800	0
88900	0
89000	0
89100	0
89200	0
89300	0
89400	0
89500	0
89600	0
89700	0
89800	0
89900	0
90000	0
90100	0
90200	0
90300	0
90400	0
90500	0
90600	0
90700	0
90800	0
