500000	1000000	1500000	2000000	2500000	3000000	3500000	4000000	4500000	5000000	
5000	10000	15000	20000	25000	30000	35000	40000	45000	50000	
300	300	300	300	300	300	300	300	300	300	
1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	
256	256	256	256	256	256	256	256	256	256	
80841	80841	80841	80833	80843	80843	80843	80843	80843	80843	
10925	5848	4079	3446	3309	3301	3300	3300	3300	3300	
0.13514	0.07234	0.050457	0.042631	0.040931	0.040832	0.04082	0.04082	0.04082	0.04082	
7.3996	13.8237	19.8188	23.4571	24.4312	24.4905	24.4979	24.4979	24.4979	24.4979	
62995820	62995820	62995820	62988191	62996654	62996654	62996654	62996654	62996654	62996654	
62987262	62984392	62981286	62973657	62982120	62982120	62982120	62982120	62982120	62982120	
1283.2756	1283.2756	1283.2756	1283.304	1283.2904	1283.2904	1283.2904	1283.2904	1283.2904	1283.2904	
173.4478	92.8484	64.7653	54.7213	52.5387	52.4117	52.3958	52.3958	52.3958	52.3958	
0.13516	0.072353	0.050469	0.042641	0.040941	0.040842	0.040829	0.040829	0.040829	0.040829	
79.4866	79.4866	79.4866	79.4867	79.4865	79.4865	79.4865	79.4865	79.4865	79.4865	
451.4027	821.5987	1167.0713	1376.7281	1432.8613	1436.2733	1436.7009	1436.7009	1436.7009	1436.7009	
816026.0792	816026.0792	816026.0792	816044.8996	816034.0706	816034.0706	816034.0706	816034.0706	816034.0706	816034.0706	
626358.2627	610272.9705	604685.5252	602690.741	602245.5897	602220.1857	602217.0102	602217.0102	602217.0102	602217.0102	
939220.5388	939220.5388	939220.5388	939242.0875	939229.947	939229.947	939229.947	939229.947	939229.947	939229.947	
643009.2484	619186.4169	610902.9911	607943.9852	607289.3069	607251.7089	607247.0092	607247.0092	607247.0092	607247.0092	
0.76757	0.74786	0.74101	0.73855	0.73802	0.73798	0.73798	0.73798	0.73798	0.73798	
2796.7511	5336.8349	7607.6134	8817.3731	9140.6897	9151.8476	9166.7572	9166.7572	9166.7572	9166.7572	
1872.5979	3258.5904	4607.6121	5663.3135	6051.5717	6114.7417	6115.7349	6115.7349	6115.7349	6115.7349	
14419	16740	21179	25990	27775	30968	31451	31451	31451	31451	
5701.45	10318	14867	18370.85	19509	19649.35	19648	19648	19648	19648	
6932.18	11646	16149.09	20176.17	22647.07	22979.21	23038.28	23038.28	23038.28	23038.28	
7523.295	12213	16680	20729	23673.425	24177.855	24346.57	24346.57	24346.57	24346.57	
8906.954	13858.655	17900.59	21926.005	25045.739	26224.314	26553.913	26553.913	26553.913	26553.913	
14419	16740	21179	25990	27775	30968	31451	31451	31451	31451	
0	0	0	0	0	0	0	0	0	0	
0.15874	0	0	0	0	0	0	0	0	0	
1.1429	0.015874	0	0	0	0	0	0	0	0	
3.0478	0.047622	0	0	0	0	0	0	0	0	
6.3258	0.063496	0	0	0	0	0	0	0	0	
9.58	0.41273	0	0	0	0	0	0	0	0	
12.985	0.73021	0.023811	0	0	0	0	0	0	0	
13.5565	1.9684	0.023811	0	0	0	0	0	0	0	
12.8342	3.3336	0.19049	0	0	0	0	0	0	0	
9.8975	4.4924	0.23811	0	0	0	0	0	0	0	
7.2306	5.9369	0.6429	0.031752	0	0	0	0	0	0	
4.4686	8.064	0.73814	0.031752	0	0	0	0	0	0	
2.643	8.9371	1.3334	0.063504	0	0	0	0	0	0	
1.5398	10.6039	2.143	0.095256	0	0	0	0	0	0	
0.73814	10.2229	3.6193	0.15876	0	0	0	0	0	0	
0.35717	9.1911	4.3574	0.34927	0.039685	0	0	0	0	0	
0.11906	7.5878	5.5004	0.7938	0.079369	0.047622	0.055559	0.063495	0.071432	0.079369	
0.071433	6.302	6.8338	1.5558	0	0	0	0	0	0	
0.015874	5.0003	8.2386	1.6194	0.039685	0	0	0	0	0	
0	3.5875	9.7626	2.8894	0.11905	0	0	0	0	0	
0	2.5716	9.4768	4.0325	0.39685	0.047622	0.055559	0.063495	0.071432	0.079369	
