0	1	
200	0	
400	0	
600	0	
800	0	
1000	0	
1200	0	
1400	0	
1600	0	
1800	0	
2000	0	
2200	0	
2400	0	
2600	0	
2800	0	
3000	0	
3200	0	
3400	0	
3600	0	
3800	0	
4000	0	
4200	0	
4400	0	
4600	0	
4800	0	
5000	0	
5200	0	
5400	0	
5600	0	
5800	0	
6000	0	
6200	0	
6400	0	
6600	0	
6800	0	
7000	0	
7200	0	
7400	0	
7600	0	
7800	0	
8000	0	
8200	0	
8400	0	
8600	0	
8800	0	
9000	0	
9200	0	
9400	0	
9600	0	
9800	0	
10000	0	
10200	0	
10400	0	
10600	0	
10800	0	
11000	0	
11200	1	
11400	0	
11600	1	
11800	0	
12000	1	
12200	0	
12400	0	
12600	0	
12800	2	
13000	1	
13200	1	
13400	4	
13600	3	
13800	3	
14000	3	
14200	2	
14400	5	
14600	4	
14800	4	
15000	3	
15200	6	
15400	7	
15600	2	
15800	11	
16000	6	
16200	5	
16400	6	
16600	9	
16800	9	
17000	8	
17200	14	
17400	14	
17600	15	
17800	15	
18000	17	
18200	17	
18400	17	
18600	14	
18800	19	
19000	22	
19200	27	
19400	29	
19600	19	
19800	29	
20000	297	
20200	409	
20400	385	
20600	257	
20800	253	
21000	221	
21200	161	
21400	140	
21600	110	
21800	93	
22000	62	
22200	46	
22400	41	
22600	35	
22800	31	
23000	28	
23200	18	
23400	11	
23600	12	
23800	8	
24000	11	
24200	8	
24400	13	
24600	3	
24800	3	
25000	5	
25200	2	
25400	3	
25600	4	
25800	2	
26000	1	
26200	4	
26400	0	
26600	2	
26800	1	
27000	1	
27200	1	
27400	1	
27600	0	
27800	0	
28000	0	
28200	1	
